transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,DOB,Gender,city_code,prod_cat,prod_subcat,age_at_transaction
64094239825,269195,2013-03-27,3,1,5,967,507.675,5342.675,TeleShop,1983-05-25,M,5.0,Clothing,Kids,29
77360393504,271916,2013-03-27,8,3,4,129,54.18,570.18,e-Shop,1986-05-12,F,9.0,Electronics,Personal Appliances,26
92628444622,274471,2013-03-27,10,3,3,1460,459.9,4839.9,MBR,1983-06-15,M,7.0,Electronics,Audio and video,29
20109405877,269991,2013-03-26,4,2,2,1354,284.34,2992.34,e-Shop,1992-10-10,F,6.0,Footwear,Kids,20
17071454870,267411,2013-03-26,8,3,3,542,170.73,1796.73,TeleShop,1985-02-04,M,7.0,Electronics,Personal Appliances,28
7867717950,274535,2013-03-26,10,6,2,603,126.63,1332.63,e-Shop,1970-04-26,F,4.0,Home and kitchen,Kitchen,42
22183404157,269241,2013-03-26,9,3,1,1425,149.625,1574.625,Flagship store,1992-10-09,F,4.0,Electronics,Cameras,20
53302685377,275123,2013-03-26,3,5,3,896,282.24,2970.24,e-Shop,1970-11-23,M,9.0,Books,Comics,42
1531538858,273051,2013-03-26,8,3,-4,-1052,441.84,-4649.84,Flagship store,1974-07-03,M,8.0,Electronics,Personal Appliances,38
38057493140,273927,2013-03-26,10,5,1,1399,146.895,1545.895,MBR,1983-01-23,F,7.0,Books,Non-Fiction,30
48814760148,268077,2013-03-26,3,1,2,527,110.67,1164.67,e-Shop,1977-08-03,M,5.0,Clothing,Kids,35
18647938468,268481,2013-03-26,10,3,3,899,283.185,2980.185,e-Shop,1970-11-15,F,3.0,Electronics,Audio and video,42
61500454635,268672,2013-03-26,4,2,3,660,207.9,2187.9,TeleShop,1991-01-22,F,3.0,Footwear,Kids,22
17524250201,275089,2013-03-26,7,5,3,927,292.005,3073.005,MBR,1987-09-10,F,3.0,Books,Fiction,25
20117097658,270039,2013-03-26,1,4,2,1486,312.06,3284.06,e-Shop,1980-12-03,M,3.0,Bags,Mens,32
82983624237,275002,2013-03-26,11,6,4,558,234.36,2466.36,Flagship store,1988-01-15,M,2.0,Home and kitchen,Bath,25
93873054470,271580,2013-03-26,1,1,4,932,391.44,4119.44,e-Shop,1978-09-06,M,7.0,Clothing,Women,34
99834796531,273823,2013-03-26,11,5,5,940,493.5,5193.5,MBR,1973-09-04,M,9.0,Books,Children,39
71186342019,267768,2013-03-26,3,5,3,123,38.745,407.745,e-Shop,1981-12-20,M,3.0,Books,Comics,31
77779848289,267147,2013-03-26,4,1,3,100,31.5,331.5,e-Shop,1987-12-04,M,9.0,Clothing,Mens,25
72650164465,272639,2013-03-26,4,1,1,1170,122.85,1292.85,e-Shop,1976-10-20,F,3.0,Clothing,Mens,36
37810763119,268260,2013-03-25,6,5,1,343,36.015,379.015,MBR,1978-04-21,F,5.0,Books,DIY,34
22675443015,269988,2013-03-25,9,3,3,902,284.13,2990.13,e-Shop,1973-03-02,M,6.0,Electronics,Cameras,40
49340676298,266867,2013-03-25,7,5,4,1356,569.52,5993.52,Flagship store,1980-11-24,F,9.0,Books,Fiction,32
40602355617,271139,2013-03-25,8,3,3,894,281.61,2963.61,TeleShop,1974-12-11,M,2.0,Electronics,Personal Appliances,38
33384276073,272328,2013-03-25,11,5,4,598,251.16,2643.16,e-Shop,1975-02-11,F,10.0,Books,Children,38
62538503319,269844,2013-03-25,1,1,1,1192,125.16,1317.16,e-Shop,1971-05-25,F,9.0,Clothing,Women,41
59228215621,269365,2013-03-25,12,6,1,606,63.63,669.63,e-Shop,1992-04-26,M,8.0,Home and kitchen,Tools,20
6690078492,268292,2013-03-25,1,2,2,187,39.27,413.27,Flagship store,1982-05-06,M,7.0,Footwear,Mens,30
59912163501,273030,2013-03-25,12,6,4,948,398.16,4190.16,e-Shop,1972-08-03,F,3.0,Home and kitchen,Tools,40
51336149029,269673,2013-03-25,10,6,1,318,33.39,351.39,Flagship store,1986-02-04,F,10.0,Home and kitchen,Kitchen,27
23962966162,269018,2013-03-25,7,5,4,1407,590.94,6218.94,Flagship store,1989-09-10,M,8.0,Books,Fiction,23
57392120434,273515,2013-03-25,4,2,5,643,337.575,3552.575,e-Shop,1988-07-24,F,7.0,Footwear,Kids,24
59639840127,269551,2013-03-25,1,1,3,1104,347.76,3659.76,MBR,1988-12-16,M,4.0,Clothing,Women,24
80630296515,275222,2013-03-25,1,4,5,470,246.75,2596.75,e-Shop,1989-12-02,F,1.0,Bags,Mens,23
66041858627,273543,2013-03-25,7,5,-5,-131,68.775,-723.775,e-Shop,1989-01-28,M,8.0,Books,Fiction,24
86474806534,271735,2013-03-25,9,3,1,1299,136.395,1435.395,MBR,1992-06-05,M,8.0,Electronics,Cameras,20
11509159809,271210,2013-03-24,10,3,3,422,132.93,1398.93,Flagship store,1974-10-04,M,9.0,Electronics,Audio and video,38
36430155975,268024,2013-03-24,9,3,5,1395,732.375,7707.375,TeleShop,1989-05-26,M,5.0,Electronics,Cameras,23
52285243016,275040,2013-03-24,8,3,5,872,457.8,4817.8,e-Shop,1991-10-14,F,10.0,Electronics,Personal Appliances,21
15435341860,267995,2013-03-24,12,5,-5,-1423,747.075,-7862.075,TeleShop,1971-06-04,M,4.0,Books,Academic,41
13676535747,272005,2013-03-24,12,6,-5,-738,387.45,-4077.45,e-Shop,1990-01-06,M,3.0,Home and kitchen,Tools,23
43549085521,266822,2013-03-24,12,5,4,615,258.3,2718.3,e-Shop,1970-09-20,F,9.0,Books,Academic,42
27212561824,272790,2013-03-24,12,6,-4,-327,137.34,-1445.34,e-Shop,1974-04-15,F,5.0,Home and kitchen,Tools,38
37847951192,270374,2013-03-24,6,5,5,811,425.775,4480.775,MBR,1984-11-22,M,3.0,Books,DIY,28
20886469985,270578,2013-03-24,5,3,2,203,42.63,448.63,Flagship store,1982-11-23,F,2.0,Electronics,Computers,30
38410403443,272192,2013-03-24,1,2,4,621,260.82,2744.82,e-Shop,1971-12-10,F,3.0,Footwear,Mens,41
9572645571,272168,2013-03-24,8,3,5,588,308.7,3248.7,Flagship store,1970-10-26,M,2.0,Electronics,Personal Appliances,42
1554217041,273503,2013-03-24,3,1,1,1402,147.21,1549.21,e-Shop,1983-06-10,F,8.0,Clothing,Kids,29
91685718173,270963,2013-03-24,9,3,1,120,12.6,132.6,e-Shop,1990-10-26,M,5.0,Electronics,Cameras,22
88103826123,268490,2013-03-24,3,1,-5,-804,422.1,-4442.1,TeleShop,1974-02-02,F,1.0,Clothing,Kids,39
76425614087,270164,2013-03-24,10,3,2,755,158.55,1668.55,e-Shop,1985-03-11,M,8.0,Electronics,Audio and video,28
80736937792,267499,2013-03-24,4,2,1,1242,130.41,1372.41,e-Shop,1988-08-07,F,9.0,Footwear,Kids,24
83455740023,273081,2013-03-24,9,3,1,1072,112.56,1184.56,TeleShop,1991-03-05,M,1.0,Electronics,Cameras,22
36308184837,267328,2013-03-23,3,1,3,128,40.32,424.32,e-Shop,1974-02-11,M,5.0,Clothing,Kids,39
27764918371,269043,2013-03-23,3,5,2,177,37.17,391.17,MBR,1985-11-24,F,8.0,Books,Comics,27
61396537613,272996,2013-03-23,3,2,1,800,84.0,884.0,TeleShop,1988-11-04,F,9.0,Footwear,Women,24
32349936281,274211,2013-03-23,11,6,4,1421,596.82,6280.82,e-Shop,1978-01-11,F,4.0,Home and kitchen,Bath,35
55207960871,267801,2013-03-23,4,1,4,131,55.02,579.02,e-Shop,1981-10-27,F,5.0,Clothing,Mens,31
31460456957,274395,2013-03-23,10,3,4,660,277.2,2917.2,TeleShop,1983-04-07,F,6.0,Electronics,Audio and video,29
19594252078,269645,2013-03-23,10,5,-3,-1344,423.36,-4455.36,MBR,1980-10-19,F,5.0,Books,Non-Fiction,32
19695653288,272242,2013-03-23,2,6,5,1446,759.15,7989.15,TeleShop,1992-08-02,M,7.0,Home and kitchen,Furnishing,20
13140723817,269864,2013-03-23,1,1,1,786,82.53,868.53,e-Shop,1980-12-14,M,5.0,Clothing,Women,32
13763594442,273705,2013-03-23,3,1,5,1375,721.875,7596.875,e-Shop,1970-10-20,M,5.0,Clothing,Kids,42
54100679171,274366,2013-03-23,1,2,2,1166,244.86,2576.86,Flagship store,1975-12-12,M,1.0,Footwear,Mens,37
44908882609,271988,2013-03-23,8,3,2,1071,224.91,2366.91,e-Shop,1976-04-28,F,2.0,Electronics,Personal Appliances,36
23709469442,273714,2013-03-23,5,3,1,953,100.065,1053.065,MBR,1991-02-03,M,7.0,Electronics,Computers,22
7086023213,271348,2013-03-23,3,1,2,341,71.61,753.61,e-Shop,1987-04-19,F,7.0,Clothing,Kids,25
10076543719,266919,2013-03-23,11,6,5,593,311.325,3276.325,TeleShop,1973-11-11,M,6.0,Home and kitchen,Bath,39
42196790813,273363,2013-03-23,1,2,3,809,254.835,2681.835,TeleShop,1991-09-22,M,7.0,Footwear,Mens,21
22041430618,275149,2013-03-23,6,5,3,869,273.735,2880.735,e-Shop,1977-08-06,F,8.0,Books,DIY,35
36058220341,268617,2013-03-23,3,1,1,1239,130.095,1369.095,e-Shop,1991-08-11,F,4.0,Clothing,Kids,21
18266763140,273760,2013-03-23,11,5,4,1381,580.02,6104.02,e-Shop,1976-08-11,M,9.0,Books,Children,36
33599020884,274649,2013-03-23,4,4,-1,-1306,137.13,-1443.13,Flagship store,1979-03-15,F,7.0,Bags,Women,34
66396298593,272638,2013-03-23,5,3,3,938,295.47,3109.47,Flagship store,1984-02-12,M,9.0,Electronics,Computers,29
94307540847,267938,2013-03-23,3,5,-4,-909,381.78,-4017.78,TeleShop,1977-04-08,F,2.0,Books,Comics,35
66866241351,272879,2013-03-23,11,5,2,820,172.2,1812.2,e-Shop,1973-05-21,M,5.0,Books,Children,39
94956713072,271944,2013-03-23,4,2,5,1500,787.5,8287.5,e-Shop,1971-12-11,F,5.0,Footwear,Kids,41
93284096358,271657,2013-03-23,9,3,3,1105,348.075,3663.075,Flagship store,1990-03-19,M,6.0,Electronics,Cameras,23
73074977482,271567,2013-03-23,9,3,5,1127,591.675,6226.675,e-Shop,1985-06-03,F,2.0,Electronics,Cameras,27
98456505332,271514,2013-03-23,12,5,1,335,35.175,370.175,e-Shop,1977-12-06,M,7.0,Books,Academic,35
68136709034,275088,2013-03-23,4,2,3,1442,454.23,4780.23,MBR,1972-06-23,F,2.0,Footwear,Kids,40
22674579021,273915,2013-03-22,7,5,2,637,133.77,1407.77,TeleShop,1981-03-23,F,1.0,Books,Fiction,32
3342781888,273395,2013-03-22,3,1,3,278,87.57,921.57,Flagship store,1978-05-24,M,3.0,Clothing,Kids,34
30080828406,270148,2013-03-22,3,5,2,164,34.44,362.44,TeleShop,1979-03-08,M,1.0,Books,Comics,34
899950155,271078,2013-03-22,9,3,5,1147,602.175,6337.175,Flagship store,1986-04-25,F,5.0,Electronics,Cameras,26
13511219572,269101,2013-03-22,10,5,5,1498,786.45,8276.45,MBR,1980-06-27,M,7.0,Books,Non-Fiction,32
6008704445,271363,2013-03-22,4,2,2,618,129.78,1365.78,Flagship store,1975-11-22,F,9.0,Footwear,Kids,37
18489183515,269245,2013-03-22,7,5,3,308,97.02,1021.02,e-Shop,1971-05-20,M,4.0,Books,Fiction,41
5460055053,271749,2013-03-22,11,6,-4,-748,314.16,-3306.16,e-Shop,1992-08-19,F,6.0,Home and kitchen,Bath,20
24302389102,270770,2013-03-22,4,4,-1,-1122,117.81,-1239.81,e-Shop,1971-03-15,M,5.0,Bags,Women,42
3295483875,272050,2013-03-22,3,1,-3,-1282,403.83,-4249.83,e-Shop,1983-07-07,F,3.0,Clothing,Kids,29
49919154050,270387,2013-03-22,3,1,-4,-800,336.0,-3536.0,e-Shop,1978-07-23,F,4.0,Clothing,Kids,34
43601239827,268952,2013-03-22,10,5,4,873,366.66,3858.66,e-Shop,1982-08-06,F,2.0,Books,Non-Fiction,30
71638554045,270441,2013-03-22,6,5,3,1277,402.255,4233.255,TeleShop,1989-05-25,F,1.0,Books,DIY,23
63345965315,269036,2013-03-22,11,5,1,409,42.945,451.945,e-Shop,1972-01-03,F,2.0,Books,Children,41
78720059098,270693,2013-03-22,12,6,1,1146,120.33,1266.33,e-Shop,1981-12-14,F,1.0,Home and kitchen,Tools,31
87158579709,268177,2013-03-22,10,6,4,721,302.82,3186.82,TeleShop,1975-08-08,F,4.0,Home and kitchen,Kitchen,37
81383763106,270571,2013-03-22,3,2,5,606,318.15,3348.15,e-Shop,1982-02-26,F,1.0,Footwear,Women,31
82687336667,266945,2013-03-22,4,3,3,394,124.11,1306.11,e-Shop,1974-10-25,M,2.0,Electronics,Mobiles,38
79836039885,270582,2013-03-22,7,5,2,154,32.34,340.34,e-Shop,1974-07-01,M,5.0,Books,Fiction,38
84025679584,269373,2013-03-22,3,1,1,1019,106.995,1125.995,Flagship store,1983-07-08,F,3.0,Clothing,Kids,29
39809394454,273257,2013-03-21,1,1,5,1153,605.325,6370.325,e-Shop,1989-01-07,M,5.0,Clothing,Women,24
46694904625,274359,2013-03-21,3,1,2,611,128.31,1350.31,e-Shop,1987-09-08,F,7.0,Clothing,Kids,25
15435341860,267995,2013-03-21,12,5,5,1423,747.075,7862.075,TeleShop,1971-06-04,M,4.0,Books,Academic,41
14798067166,273014,2013-03-21,2,6,3,905,285.075,3000.075,e-Shop,1973-05-02,M,4.0,Home and kitchen,Furnishing,39
60140748807,270463,2013-03-21,3,2,-2,-401,84.21,-886.21,MBR,1988-01-06,M,9.0,Footwear,Women,25
19385509416,273703,2013-03-21,4,2,3,171,53.865,566.865,MBR,1986-03-02,F,1.0,Footwear,Kids,27
10847826341,268875,2013-03-21,4,4,4,369,154.98,1630.98,TeleShop,1985-02-10,F,2.0,Bags,Women,28
41998190363,272833,2013-03-21,4,1,4,168,70.56,742.56,Flagship store,1985-01-28,F,8.0,Clothing,Mens,28
6529373824,273410,2013-03-21,10,6,5,769,403.725,4248.725,Flagship store,1985-10-16,F,5.0,Home and kitchen,Kitchen,27
4636564530,267698,2013-03-21,7,5,-1,-102,10.71,-112.71,MBR,1972-03-03,M,7.0,Books,Fiction,41
47836783085,272341,2013-03-21,4,4,3,235,74.025,779.025,TeleShop,1973-09-10,F,9.0,Bags,Women,39
20165579555,267148,2013-03-21,9,3,2,787,165.27,1739.27,e-Shop,1975-06-15,F,7.0,Electronics,Cameras,37
98649406026,266819,2013-03-21,4,4,3,1137,358.155,3769.155,e-Shop,1982-07-22,M,8.0,Bags,Women,30
75977851880,274926,2013-03-21,1,1,3,976,307.44,3235.44,e-Shop,1986-10-20,M,2.0,Clothing,Women,26
85810990940,271690,2013-03-21,4,1,1,611,64.155,675.155,MBR,1971-12-15,F,8.0,Clothing,Mens,41
72315713887,267740,2013-03-21,1,4,1,661,69.405,730.405,MBR,1977-01-21,M,2.0,Bags,Mens,36
71477640048,274303,2013-03-21,2,6,3,168,52.92,556.92,e-Shop,1987-01-21,F,6.0,Home and kitchen,Furnishing,26
66895894381,267690,2013-03-21,6,5,2,1102,231.42,2435.42,e-Shop,1981-09-17,M,5.0,Books,DIY,31
98841404520,273084,2013-03-21,6,5,5,462,242.55,2552.55,Flagship store,1975-08-27,M,4.0,Books,DIY,37
32489654262,271204,2013-03-20,11,6,5,1197,628.425,6613.425,Flagship store,1984-10-14,M,3.0,Home and kitchen,Bath,28
1531538858,273051,2013-03-20,8,3,4,1052,441.84,4649.84,Flagship store,1974-07-03,M,8.0,Electronics,Personal Appliances,38
51385998231,268279,2013-03-20,11,5,2,1428,299.88,3155.88,e-Shop,1978-03-06,M,3.0,Books,Children,35
17933084244,271046,2013-03-20,2,6,5,117,61.425,646.425,e-Shop,1972-01-23,F,4.0,Home and kitchen,Furnishing,41
51931582910,268329,2013-03-20,4,1,2,671,140.91,1482.91,e-Shop,1985-07-08,M,7.0,Clothing,Mens,27
34158242590,268677,2013-03-20,3,5,2,745,156.45,1646.45,Flagship store,1989-11-01,M,6.0,Books,Comics,23
23914061502,272752,2013-03-20,1,2,1,869,91.245,960.245,Flagship store,1987-06-28,M,3.0,Footwear,Mens,25
21573215776,269645,2013-03-20,10,6,4,423,177.66,1869.66,e-Shop,1980-10-19,F,5.0,Home and kitchen,Kitchen,32
27212561824,272790,2013-03-20,12,6,4,327,137.34,1445.34,e-Shop,1974-04-15,F,5.0,Home and kitchen,Tools,38
5460055053,271749,2013-03-20,11,6,4,748,314.16,3306.16,e-Shop,1992-08-19,F,6.0,Home and kitchen,Bath,20
628715978,267588,2013-03-20,3,1,2,102,21.42,225.42,TeleShop,1973-05-04,M,8.0,Clothing,Kids,39
32505767697,275023,2013-03-20,11,6,-1,-520,54.6,-574.6,TeleShop,1971-03-09,M,6.0,Home and kitchen,Bath,42
55606488633,272339,2013-03-20,12,6,5,1070,561.75,5911.75,e-Shop,1977-04-11,F,1.0,Home and kitchen,Tools,35
32699515183,269776,2013-03-20,10,6,4,160,67.2,707.2,Flagship store,1979-08-04,F,3.0,Home and kitchen,Kitchen,33
472353347,273463,2013-03-20,1,1,3,1475,464.625,4889.625,e-Shop,1988-05-05,F,2.0,Clothing,Women,24
55619305948,273171,2013-03-20,5,3,2,698,146.58,1542.58,Flagship store,1990-05-06,M,10.0,Electronics,Computers,22
77870673488,271108,2013-03-20,4,1,4,241,101.22,1065.22,e-Shop,1973-04-28,M,10.0,Clothing,Mens,39
94307540847,267938,2013-03-20,3,5,4,909,381.78,4017.78,TeleShop,1977-04-08,F,2.0,Books,Comics,35
69480566994,273414,2013-03-20,10,6,-1,-928,97.44,-1025.44,e-Shop,1980-10-26,M,3.0,Home and kitchen,Kitchen,32
84978883989,269076,2013-03-20,3,5,1,977,102.585,1079.585,Flagship store,1976-03-09,F,4.0,Books,Comics,37
69480531202,269240,2013-03-20,11,5,3,1357,427.455,4498.455,Flagship store,1992-03-10,F,9.0,Books,Children,21
86185241040,270306,2013-03-20,1,4,2,911,191.31,2013.31,e-Shop,1973-01-21,M,1.0,Bags,Mens,40
82818504552,271448,2013-03-20,4,4,2,1179,247.59,2605.59,e-Shop,1973-04-12,M,4.0,Bags,Women,39
65986579836,274261,2013-03-20,12,5,3,106,33.39,351.39,e-Shop,1972-04-28,M,4.0,Books,Academic,40
55629905677,267034,2013-03-19,11,6,5,1253,657.825,6922.825,TeleShop,1989-10-05,F,9.0,Home and kitchen,Bath,23
24098572672,274023,2013-03-19,3,2,4,1039,436.38,4592.38,Flagship store,1980-09-04,M,10.0,Footwear,Women,32
44898109877,272518,2013-03-19,1,4,2,1011,212.31,2234.31,Flagship store,1972-10-02,F,9.0,Bags,Mens,40
24739378039,273337,2013-03-19,11,5,3,728,229.32,2413.32,Flagship store,1991-01-08,M,1.0,Books,Children,22
56601906905,270653,2013-03-19,7,5,1,795,83.475,878.475,e-Shop,1992-12-05,M,3.0,Books,Fiction,20
42998618561,267233,2013-03-19,10,3,5,370,194.25,2044.25,MBR,1987-08-21,F,10.0,Electronics,Audio and video,25
4511129330,268211,2013-03-19,1,4,4,1252,525.84,5533.84,TeleShop,1980-12-20,F,9.0,Bags,Mens,32
60287272743,270080,2013-03-19,11,5,2,537,112.77,1186.77,e-Shop,1971-01-11,M,8.0,Books,Children,42
51311482123,273058,2013-03-19,12,6,3,414,130.41,1372.41,e-Shop,1989-08-11,F,10.0,Home and kitchen,Tools,23
7266000053,272456,2013-03-19,4,1,4,94,39.48,415.48,MBR,1980-04-24,M,10.0,Clothing,Mens,32
36243547063,268371,2013-03-19,1,4,1,373,39.165,412.165,MBR,1982-01-05,M,1.0,Bags,Mens,31
52778859769,271589,2013-03-19,6,5,3,1092,343.98,3619.98,Flagship store,1975-06-21,F,7.0,Books,DIY,37
47998878836,274549,2013-03-19,4,4,3,371,116.865,1229.865,e-Shop,1971-05-13,M,1.0,Bags,Women,41
21477130695,268589,2013-03-19,10,3,1,815,85.575,900.575,MBR,1975-01-02,M,6.0,Electronics,Audio and video,38
88103826123,268490,2013-03-19,3,1,5,804,422.1,4442.1,TeleShop,1974-02-02,F,1.0,Clothing,Kids,39
65652143998,272322,2013-03-19,5,3,2,1142,239.82,2523.82,Flagship store,1985-12-29,M,4.0,Electronics,Computers,27
74318710496,270780,2013-03-19,4,3,-4,-1063,446.46,-4698.46,e-Shop,1970-04-18,F,3.0,Electronics,Mobiles,42
90984433880,267905,2013-03-19,11,6,1,774,81.27,855.27,Flagship store,1972-10-12,F,9.0,Home and kitchen,Bath,40
74459005673,271770,2013-03-19,10,5,3,1268,399.42,4203.42,MBR,1977-12-24,F,9.0,Books,Non-Fiction,35
64499673121,274876,2013-03-19,4,2,5,153,80.325,845.325,e-Shop,1977-03-21,F,1.0,Footwear,Kids,36
70301027887,271873,2013-03-19,11,5,1,330,34.65,364.65,MBR,1972-04-17,M,1.0,Books,Children,40
64802137719,269042,2013-03-19,11,6,2,1000,210.0,2210.0,TeleShop,1978-08-12,F,3.0,Home and kitchen,Bath,34
63864958810,273214,2013-03-19,12,5,4,1025,430.5,4530.5,e-Shop,1980-08-01,M,3.0,Books,Academic,32
74725616340,275159,2013-03-19,10,6,2,462,97.02,1021.02,e-Shop,1992-05-24,F,5.0,Home and kitchen,Kitchen,20
66041858627,273543,2013-03-19,7,5,5,131,68.775,723.775,e-Shop,1989-01-28,M,8.0,Books,Fiction,24
28570720299,269639,2013-03-18,1,1,4,1202,504.84,5312.84,e-Shop,1976-01-02,M,4.0,Clothing,Women,37
16825542527,275006,2013-03-18,2,6,2,565,118.65,1248.65,MBR,1972-02-01,M,2.0,Home and kitchen,Furnishing,41
36988740878,269453,2013-03-18,3,5,-1,-1132,118.86,-1250.86,e-Shop,1991-02-26,M,3.0,Books,Comics,22
13676535747,272005,2013-03-18,12,6,5,738,387.45,4077.45,e-Shop,1990-01-06,M,3.0,Home and kitchen,Tools,23
12236277258,270351,2013-03-18,8,3,3,1030,324.45,3414.45,e-Shop,1981-09-26,M,5.0,Electronics,Personal Appliances,31
18442734067,272383,2013-03-18,3,5,5,447,234.675,2469.675,e-Shop,1977-08-01,F,3.0,Books,Comics,35
19472455870,272752,2013-03-18,4,1,2,806,169.26,1781.26,e-Shop,1987-06-28,M,3.0,Clothing,Mens,25
56276237612,269788,2013-03-18,10,6,2,1080,226.8,2386.8,MBR,1984-06-23,F,1.0,Home and kitchen,Kitchen,28
6728763646,268845,2013-03-18,11,5,4,1385,581.7,6121.7,TeleShop,1991-11-22,F,1.0,Books,Children,21
33400653069,268368,2013-03-18,3,2,-4,-1103,463.26,-4875.26,e-Shop,1990-10-07,M,9.0,Footwear,Women,22
24409630463,270565,2013-03-18,7,5,3,92,28.98,304.98,e-Shop,1976-09-14,M,1.0,Books,Fiction,36
22730634876,273112,2013-03-18,1,1,3,807,254.205,2675.205,TeleShop,1984-06-01,M,5.0,Clothing,Women,28
48202988089,273890,2013-03-18,10,5,3,756,238.14,2506.14,e-Shop,1982-11-16,F,7.0,Books,Non-Fiction,30
76514485806,273935,2013-03-18,10,6,5,879,461.475,4856.475,e-Shop,1976-09-22,F,1.0,Home and kitchen,Kitchen,36
70702987118,269539,2013-03-18,7,5,5,1327,696.675,7331.675,MBR,1992-03-20,F,7.0,Books,Fiction,21
70030195544,269831,2013-03-18,5,3,-1,-1212,127.26,-1339.26,Flagship store,1981-02-13,F,1.0,Electronics,Computers,32
87419519460,269026,2013-03-18,3,2,1,125,13.125,138.125,TeleShop,1992-09-18,F,10.0,Footwear,Women,20
88949392446,274310,2013-03-18,10,6,3,1345,423.675,4458.675,Flagship store,1986-06-15,M,4.0,Home and kitchen,Kitchen,26
69038410571,268779,2013-03-18,1,1,4,1244,522.48,5498.48,e-Shop,1992-02-03,M,3.0,Clothing,Women,21
66470379994,267158,2013-03-18,10,3,4,132,55.44,583.44,MBR,1974-05-14,M,5.0,Electronics,Audio and video,38
94786830034,271799,2013-03-18,6,5,1,1407,147.735,1554.735,Flagship store,1991-01-17,F,1.0,Books,DIY,22
63581261052,269079,2013-03-18,2,6,3,206,64.89,682.89,TeleShop,1986-07-19,F,4.0,Home and kitchen,Furnishing,26
90954125896,269387,2013-03-18,1,1,4,839,352.38,3708.38,MBR,1990-02-03,F,10.0,Clothing,Women,23
92883357205,273914,2013-03-18,3,2,1,1020,107.1,1127.1,TeleShop,1978-06-08,M,10.0,Footwear,Women,34
58184232888,270742,2013-03-17,11,5,1,1469,154.245,1623.245,MBR,1986-07-03,M,4.0,Books,Children,26
51171942665,271060,2013-03-17,12,5,4,366,153.72,1617.72,Flagship store,1972-10-16,M,4.0,Books,Academic,40
4433869709,269845,2013-03-17,6,5,3,698,219.87,2313.87,e-Shop,1989-05-05,M,8.0,Books,DIY,23
19594252078,269645,2013-03-17,10,5,3,1344,423.36,4455.36,MBR,1980-10-19,F,5.0,Books,Non-Fiction,32
5271871674,271935,2013-03-17,12,6,-3,-778,245.07,-2579.07,e-Shop,1970-03-26,M,5.0,Home and kitchen,Tools,43
22909627024,274561,2013-03-17,10,6,2,908,190.68,2006.68,e-Shop,1991-10-25,F,2.0,Home and kitchen,Kitchen,21
42952615669,272328,2013-03-17,11,6,1,286,30.03,316.03,e-Shop,1975-02-11,F,10.0,Home and kitchen,Bath,38
54873962666,271972,2013-03-17,4,4,-3,-1167,367.605,-3868.605,MBR,1989-09-04,M,1.0,Bags,Women,23
3452004060,275041,2013-03-17,10,6,5,966,507.15,5337.15,MBR,1977-08-02,F,10.0,Home and kitchen,Kitchen,35
4582684526,269387,2013-03-17,4,4,3,1487,468.405,4929.405,TeleShop,1990-02-03,F,10.0,Bags,Women,23
20203474491,272416,2013-03-17,7,5,2,433,90.93,956.93,MBR,1988-07-21,F,1.0,Books,Fiction,24
34933677127,269274,2013-03-17,1,2,1,1056,110.88,1166.88,TeleShop,1983-09-18,F,4.0,Footwear,Mens,29
59289285590,267497,2013-03-17,1,1,1,1494,156.87,1650.87,Flagship store,1988-06-13,F,4.0,Clothing,Women,24
16497234831,269269,2013-03-17,9,3,5,804,422.1,4442.1,e-Shop,1981-02-04,M,1.0,Electronics,Cameras,32
47860441593,274743,2013-03-17,11,6,1,927,97.335,1024.335,MBR,1970-09-06,M,4.0,Home and kitchen,Bath,42
19892806094,273969,2013-03-17,5,3,3,1224,385.56,4057.56,MBR,1980-04-24,M,9.0,Electronics,Computers,32
36350908299,267891,2013-03-17,4,1,3,617,194.355,2045.355,MBR,1989-06-19,M,1.0,Clothing,Mens,23
45169068183,273149,2013-03-17,1,4,1,677,71.085,748.085,e-Shop,1982-07-16,F,9.0,Bags,Mens,30
37431842931,271399,2013-03-17,2,6,3,1474,464.31,4886.31,e-Shop,1990-06-10,M,10.0,Home and kitchen,Furnishing,22
5107228128,269528,2013-03-17,3,1,3,577,181.755,1912.755,Flagship store,1972-02-28,M,7.0,Clothing,Kids,41
76680456784,269958,2013-03-17,10,5,-5,-1463,768.075,-8083.075,e-Shop,1992-07-04,M,3.0,Books,Non-Fiction,20
73780519626,275073,2013-03-17,1,2,3,917,288.855,3039.855,MBR,1986-07-26,M,7.0,Footwear,Mens,26
72471718389,268755,2013-03-17,4,4,1,1429,150.045,1579.045,e-Shop,1984-07-15,F,8.0,Bags,Women,28
82307716891,266942,2013-03-17,2,6,5,814,427.35,4497.35,e-Shop,1976-08-03,M,4.0,Home and kitchen,Furnishing,36
51957120960,267002,2013-03-16,9,3,4,350,147.0,1547.0,e-Shop,1986-08-19,F,7.0,Electronics,Cameras,26
13652552115,266814,2013-03-16,12,6,5,1250,656.25,6906.25,MBR,1982-10-18,F,9.0,Home and kitchen,Tools,30
4953554718,272415,2013-03-16,3,5,1,629,66.045,695.045,Flagship store,1975-09-22,F,6.0,Books,Comics,37
3359888057,270476,2013-03-16,10,3,4,361,151.62,1595.62,MBR,1992-12-25,F,3.0,Electronics,Audio and video,20
